PROGNAME,VARIANT,ARGS,HOSTNAME,RUNID,CI_BUILD_ID,THREADS,DATETIME,MINTIME,MEDIANTIME,MAXTIME,MINTIME_PRODUCTIVITY,MEDIANTIME_PRODUCTIVITY,MAXTIME_PRODUCTIVITY,ALLTIMES,TRIALS,COMPILER,COMPILE_FLAGS,RUNTIME_FLAGS,ENV_VARS,BENCH_VERSION,BENCH_FILE,UNAME,PROCESSOR,TOPOLOGY,GIT_BRANCH,GIT_HASH,GIT_DEPTH,WHO,ETC_ISSUE,LSPCI,FULL_LOG,MEDIANTIME_ALLOCRATE,MEDIANTIME_MEMFOOTPRINT,ALLJITTIMES,RETRIES
"mothur","det_rr","","cutter01","cutter01_1492394445","jenkins-detmonad-bench-bioinfo-BENCHMARK_NAME=mothur,label=CREST_cutter-19","0","2017-04-17 02:00:45.116613 UTC","9.649103784","14.592174203999999","11.66475591","","","","11.66475591 9.694793781 9.698223784 9.732426077 9.713152482 9.735597963 9.748623066 9.649103784 9.704312089 9.710233618","1","The Glorious Glasgow Haskell Compilation System, version 8.0.2","-O2 -threaded","+RTS -s -RTS","[[]]","0.0","","Linux cutter01 3.19.0-28-generic #30~14.04.1-Ubuntu SMP Tue Sep 1 09:32:55 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux","","Nothing","remotes/origin/master","17028496d99ccbe8bbd7369dfba480f023fe8f3f","511","","","","","","","","0"
"mothur","det_rr","","cutter01","cutter01_1492394445","jenkins-detmonad-bench-bioinfo-BENCHMARK_NAME=mothur,label=CREST_cutter-19","0","2017-04-17 02:00:45.116613 UTC","7.434567437","7.485255518","7.536124319","","91.7","","7.4721613 7.434567437 7.522723506 7.536124319 7.485255518 7.481126359 7.524139161 7.524011089 7.506335945","1","The Glorious Glasgow Haskell Compilation System, version 8.0.2","-O2 -threaded","+RTS -s -RTS","[[]]","0.0","","Linux cutter01 3.19.0-28-generic #30~14.04.1-Ubuntu SMP Tue Sep 1 09:32:55 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux","","Nothing","remotes/origin/master","17028496d99ccbe8bbd7369dfba480f023fe8f3f","511","","","","","108464363","231832","","0"
"mothur","det_rr","","cutter01","cutter01_1492394445","jenkins-detmonad-bench-bioinfo-BENCHMARK_NAME=mothur,label=CREST_cutter-19","0","2017-04-17 02:00:45.116613 UTC","7.432834878","7.446380879","7.55138242","","100.0","","7.458112669 7.486731674 7.475623345 7.54299411 7.446380879 7.442648303 7.432834878 7.522515739 7.55138242","1","The Glorious Glasgow Haskell Compilation System, version 8.0.2","-O2 -threaded","+RTS -s -RTS","[[]]","0.0","","Linux cutter01 3.19.0-28-generic #30~14.04.1-Ubuntu SMP Tue Sep 1 09:32:55 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux","","Nothing","remotes/origin/master","17028496d99ccbe8bbd7369dfba480f023fe8f3f","511","","","","","504848000","224576","","0"
