PROGNAME,VARIANT,ARGS,HOSTNAME,RUNID,CI_BUILD_ID,THREADS,DATETIME,MINTIME,MEDIANTIME,MAXTIME,MINTIME_PRODUCTIVITY,MEDIANTIME_PRODUCTIVITY,MAXTIME_PRODUCTIVITY,ALLTIMES,TRIALS,COMPILER,COMPILE_FLAGS,RUNTIME_FLAGS,ENV_VARS,BENCH_VERSION,BENCH_FILE,UNAME,PROCESSOR,TOPOLOGY,GIT_BRANCH,GIT_HASH,GIT_DEPTH,WHO,ETC_ISSUE,LSPCI,FULL_LOG,MEDIANTIME_ALLOCRATE,MEDIANTIME_MEMFOOTPRINT,ALLJITTIMES,RETRIES
"raxml","det_rr","","cutter03","cutter03_1492395707","jenkins-detmonad-bench-bioinfo-BENCHMARK_NAME=raxml,label=CREST_cutter-20","0","2017-04-17 02:21:46.915305 UTC","0.666001217","1.0179499475","0.920862797","","","","0.920862797 0.677373286 0.675218023 0.678323834 0.679602171 0.678148862 0.67758832 0.666001217 0.6760574 0.68330217","1","The Glorious Glasgow Haskell Compilation System, version 8.0.2","-O2 -threaded","+RTS -s -RTS","[[]]","0.0","","Linux cutter03 3.19.0-28-generic #30~14.04.1-Ubuntu SMP Tue Sep 1 09:32:55 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux","","Nothing","remotes/origin/master","8d7771d3c8ddc651555850e8e3282d1e0861fbbf","512","","","","","","","","0"
"raxml","det_ld_preload","","cutter03","cutter03_1492395707","jenkins-detmonad-bench-bioinfo-BENCHMARK_NAME=raxml,label=CREST_cutter-20","0","2017-04-17 02:21:46.915305 UTC","0.476123398","0.610514193","0.657957819","","100.0","","0.476649337 0.476123398 0.520337984 0.5336948 0.610514193 0.498614286 0.566220645 0.530270732 0.657957819","1","The Glorious Glasgow Haskell Compilation System, version 8.0.2","-O2 -threaded","+RTS -s -RTS","[[]]","0.0","","Linux cutter03 3.19.0-28-generic #30~14.04.1-Ubuntu SMP Tue Sep 1 09:32:55 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux","","Nothing","remotes/origin/master","8d7771d3c8ddc651555850e8e3282d1e0861fbbf","512","","","","","345990666","231680","","0"
"raxml","nondet","","cutter03","cutter03_1492395707","jenkins-detmonad-bench-bioinfo-BENCHMARK_NAME=raxml,label=CREST_cutter-20","0","2017-04-17 02:21:46.915305 UTC","0.385869754","0.385869754","0.544250929","","0.0","","0.510624334 0.498420572 0.542267505 0.500819539 0.385869754 0.526425108 0.544250929 0.526404063 0.512122106","1","The Glorious Glasgow Haskell Compilation System, version 8.0.2","-O2 -threaded","+RTS -s -RTS","[[]]","0.0","","Linux cutter03 3.19.0-28-generic #30~14.04.1-Ubuntu SMP Tue Sep 1 09:32:55 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux","","Nothing","remotes/origin/master","8d7771d3c8ddc651555850e8e3282d1e0861fbbf","512","","","","","0","169272","","0"
